id,Type,Subtype,City,Country,Description,Price
4033,activity,Foodies,Kairouan,Tunisia,Taste Kairouan Makroud at a Local Bakery – Sample the city's famous almond-filled pastries,5.0
4034,activity,Foodies,Kairouan,Tunisia,Try Lablabi at a Local Eatery – Enjoy chickpea soup with bread and spices,5.0
4035,activity,Foodies,Kairouan,Tunisia,Eat Kamounia at Restaurant Sidi Abdelkader – Enjoy a cumin-flavored meat stew,10.0
4036,activity,History Buff,Kairouan,Tunisia,Dine at Dar Abderrahman Zarrouk – Experience traditional Kairouanese dishes in a historic setting,20.0
4037,activity,History Buff,Kairouan,Tunisia,Great Mosque of Kairouan – One of the most important Islamic sites in North Africa.,0.0
4038,activity,Explorers,Kebili,Tunisia,Kebili Market – Traditional market with local goods and produce.,0.0
4039,activity,History Buff,Kelibia,Tunisia,Kelibia Fort – Explore the Byzantine fort with stunning coastal views.,4.0
4040,activity,Adventurers,Kelibia,Tunisia,El Mansoura Beach – Relax on one of Tunisia’s most beautiful beaches.,0.0
4041,activity,Foodies,Kelibia,Tunisia,Fishing Port of Sidi Daoud – Buy fresh fish directly from fishermen.,0.0
4042,activity,Adventurers,Korba,Tunisia,Korba Beach – Enjoy the pristine beach with fine sand and clear waters.,0.0
4043,activity,Style Icons,Korba,Tunisia,Local Market – Shop for local produce and crafts in the town market.,0.0
4044,activity,Adventurers,Korba,Tunisia,"Tazarka Beach – Visit another beautiful beach, great for swimming and picnicking.",0.0
4045,activity,Adventurers,Ksar Ghilane,Tunisia,Quad Biking – Ride quads through desert dunes.,50.0
4046,activity,Adventurers,Ksar Ghilane,Tunisia,Oasis Ksar Ghilane – Swim in a desert oasis.,0.0
4047,activity,History Buff,Ksar Ouled Soltane,Tunisia,Granary Fortresses – Visit ancient granaries used as Star Wars filming locations.,0.0
4048,activity,History Buff,Mahdia,Tunisia,Borj el Kebir – Large fortress with great views over the harbor.,2.0
4049,activity,Foodies,Mahdia,Tunisia,Taste Bouza at a Street Stall – Sample a traditional dessert made from boiled wheat and milk,3.0
4050,activity,Foodies,Mahdia,Tunisia,Eat Couscous at Le Lido – Enjoy a variety of couscous dishes with fresh seafood,15.0
4051,activity,Foodies,Mahdia,Tunisia,Enjoy Fresh Seafood at Le Port – Dine on freshly caught seafood by the harbor,25.0
4052,activity,History Buff,Mahdia,Tunisia,Ancient Port of Mahdia – Historic port from the Fatimide Period.,0.0
4053,activity,History Buff,Mahdia,Tunisia,Cap Afrique – Peaceful tip of the Mahdia peninsula with ruins.,0.0
4054,activity,Adventurers,Mahdia,Tunisia,Mahdia Beach – White sand beaches perfect for relaxation and swimming.,0.0
4055,activity,History Buff,Mahdia,Tunisia,Skifa el Kahla (Black Gate) – Main entrance to the Medina with a long passage.,0.0
4056,activity,Foodies,Matmata,Tunisia,Try Berber Omelette at Hotel Sidi Driss – Taste a unique omelette with herbs and spices,10.0
4057,activity,Foodies,Matmata,Tunisia,Eat in a Troglodyte House – Enjoy traditional Berber cuisine in a cave dwelling,15.0
4058,activity,History Buff,Matmata,Tunisia,Troglodyte Homes – Explore ancient Berber underground homes.,0.0
4059,activity,Adventurers,Midès,Tunisia,Mountain Oasis – Explore the stunning mountain oasis and canyons.,0.0
4060,activity,Foodies,Monastir,Tunisia,Ribat of Monastir – Impressive Arab fortress by the seafront.,2.0
4061,activity,Foodies,Monastir,Tunisia,Sample Brik at Café Sidi Bou – Enjoy the local favorite deep-fried pastry,6.0
4062,activity,Foodies,Monastir,Tunisia,Eat Couscous at Le Pirate – Try traditional Tunisian couscous with vegetables and meat,12.0
4063,activity,Families,Monastir,Tunisia,Horseback Riding Trip – Ride horses through the countryside and seaside.,60.0
4064,activity,History Buff,Monastir,Tunisia,Bourguiba Mosque – Grand mosque dedicated to Habib Bourguiba.,0.0
4065,activity,History Buff,Monastir,Tunisia,Habib Bourguiba Mausoleum – Mausoleum of Tunisia's first president with traditional crafts.,0.0
4066,activity,Newbies,Monastir,Tunisia,Monastir Marina – Scenic marina with dining and shopping options.,0.0
4067,activity,History Buff,Nabeul,Tunisia,"Archaeological Museum – Discover artifacts from the region’s history, including mosaics.",4.0
4068,activity,Foodies,Nabeul,Tunisia,Eat Merguez at a Local Butcher – Sample spicy lamb sausages,5.0
4069,activity,Foodies,Nabeul,Tunisia,Try Tunisian Pastries at Douja – Enjoy a variety of traditional sweets,7.0
4070,activity,Foodies,Nabeul,Tunisia,Taste Kamounia at Dar Belhouane – Enjoy a slow-cooked meat stew flavored with cumin,10.0
4071,activity,Adventurers,Nabeul,Tunisia,Nabeul Beach – Relax on the sandy beach with clear waters.,0.0
4072,activity,Explorers,Nabeul,Tunisia,Nabeul Market – Explore the bustling market with local crafts and produce.,0.0
4073,activity,Art Lovers,Nabeul,Tunisia,Pottery Workshops – Visit workshops producing traditional and contemporary ceramics.,0.0
4074,activity,Style Icons,Nefta,Tunisia,Dar Hi Eco Lodge – Stay at a unique eco-lodge with traditional architecture.,200.0
4075,activity,Foodies,Nefta,Tunisia,Chott el Jerid – Visit the largest salt pan in the Sahara.,0.0
4076,activity,History Buff,Sbeitla,Tunisia,Roman Ruins – Explore well-preserved Roman ruins.,5.0
4077,activity,Foodies,Sfax,Tunisia,Enjoy Asida at Dar Sfax – Try a traditional sweet porridge made from wheat,3.0
4078,activity,Foodies,Sfax,Tunisia,Sample Makroud at Makroud Ennour – Taste traditional Tunisian date-filled pastries,5.0
4079,activity,Foodies,Sfax,Tunisia,Eat Seafood at Le Pirate – Savor freshly caught seafood dishes,20.0
4080,activity,History Buff,Sousse,Tunisia,Ribat of Sousse – One of the oldest and well-preserved Islamic fortifications.,2.0
4081,activity,History Buff,Sousse,Tunisia,"Catacombs of Sousse – Underground network with 15,000 tombs from early Christianity.",3.0
4082,activity,Foodies,Sousse,Tunisia,Try Chakchouka at La Canta – Enjoy a spicy Tunisian tomato and egg dish,8.0
4083,activity,Foodies,Sousse,Tunisia,Relax at Café Maure – Traditional café offering shisha and mint tea,10.0
4084,activity,Foodies,Sousse,Tunisia,Visit El Kasbah Restaurant – Taste authentic Tunisian dishes in a historic setting,15.0
4085,activity,Night Owls,Sousse,Tunisia,Enjoy Live Music at Le Consul – Bar with live jazz and rock performances,20.0
4086,activity,Foodies,Sousse,Tunisia,Eat Fresh Seafood at La Plage – Dine on freshly caught seafood by the beach,25.0
4087,activity,Art Lovers,Sousse,Tunisia,Dine at The Saloon – American-themed restaurant with live music,25.0
4088,activity,Foodies,Sousse,Tunisia,Dine at La Villa – Upscale restaurant with international cuisine,30.0
4089,activity,Foodies,Sousse,Tunisia,Drink at The Red Iguana – Vibrant bar with cocktails and a lively atmosphere,30.0
4090,activity,Night Owls,Sousse,Tunisia,Drink at Le Bohemia – Trendy bar with a variety of cocktails and live DJ,30.0
4091,activity,Night Owls,Sousse,Tunisia,Party at ARSLEN Club – Famous beach club with DJs and dancing,50.0
4092,activity,Art Lovers,Sousse,Tunisia,Visit Bananas Club – Dance club with a variety of music genres,50.0
4093,activity,Adventurers,Sousse,Tunisia,Thalassotherapy – Therapeutic use of seawater and marine elements.,100.0
4094,activity,Adventurers,Sousse,Tunisia,Boujaafar Beach – Popular beach for sunbathing and swimming.,0.0
4095,activity,History Buff,Sousse,Tunisia,Great Mosque of Sousse – 9th-century mosque with a fortress-like design.,0.0
4096,activity,Newbies,Sousse,Tunisia,"Medina of Sousse – Explore narrow streets, shops, and historical sites.",0.0
4097,activity,Explorers,Sousse,Tunisia,"Port El Kantaoui – Modern marina with shops, cafes, and water activities.",0.0
4098,activity,Night Owls,Sousse,Tunisia,Stroll on Boujaafar Beach Promenade – Night walk along the beach with cafes and shops,0.0
4099,activity,Night Owls,Sousse,Tunisia,Experience El Kantaoui Harbor – Evening stroll around the harbor with cafes and restaurants,0.0
4100,activity,History Buff,Tamerza,Tunisia,Waterfalls and Ruins – Visit waterfalls and the abandoned old town.,0.0
4101,activity,Foodies,Tataouine,Tunisia,Eat Berber Bread at a Local Market – Sample traditional flatbread baked in a clay oven,3.0
4102,activity,Foodies,Tataouine,Tunisia,Try Harissa Sauce at a Local Market – Sample Tunisia's famous spicy chili paste,3.0
4103,activity,Foodies,Tataouine,Tunisia,Try Kefteji at a Local Eatery – Taste a traditional Tunisian vegetable and egg dish,8.0
4104,activity,Newbies,Tataouine,Tunisia,Star Wars Sites – Visit the real-life inspirations for Tatooine.,20.0
4105,activity,Foodies,Tataouine,Tunisia,Enjoy Méchoui in a Berber Village – Savor a traditional whole roasted lamb,30.0
4106,activity,History Buff,Tataouine,Tunisia,Ksar Ouled Soltane – Ancient granary and Star Wars filming location.,0.0
4107,activity,Night Owls,Tembaine,Tunisia,Desert Camping – Camp in the heart of the Sahara Desert.,100.0
4108,activity,Foodies,Tozeur,Tunisia,Taste Mtabga at a Street Stall – Try a local flatbread sandwich filled with meat and spices,4.0
4109,activity,Art Lovers,Tozeur,Tunisia,"Folk Museum – Displays traditional life, crafts, and artifacts of Tozeur.",5.0
4110,activity,Explorers,Tozeur,Tunisia,Traditional Brickmaking – Learn about and participate in traditional brickmaking.,5.0
4111,activity,Families,Tozeur,Tunisia,Zoo du Paradis – Small zoo and botanical garden showcasing desert flora and fauna.,5.0
4112,activity,History Buff,Tozeur,Tunisia,Try Dates at a Local Market – Sample the region's famous Deglet Noor dates,5.0
4113,activity,Explorers,Tozeur,Tunisia,Taste Tunisian Baklava at Dar Chrait – Sample local variations of the famous sweet,5.0
4114,activity,Foodies,Tozeur,Tunisia,Enjoy Date Pastries at a Local Bakery – Taste pastries made with the region's famous dates,5.0
4115,activity,Foodies,Tozeur,Tunisia,Eat Couscous at Restaurant de la Paix – Enjoy a traditional couscous dish in a local setting,10.0
4116,activity,Newbies,Tozeur,Tunisia,"Eden Palm – Tour a date museum and garden, and enjoy a tasting session.",10.0
4117,activity,Adventurers,Tozeur,Tunisia,Sahara Lounge – Adventure park with zip lines and climbing walls.,20.0
4118,activity,History Buff,Tozeur,Tunisia,Star Wars Site Mos Espa – Explore the film set from Star Wars in the Sahara desert.,20.0
4119,activity,Adventurers,Tozeur,Tunisia,"Sahara Desert Experience – Camel treks, dune buggies, and serene oasis towns.",100.0
4120,activity,Newbies,Tozeur,Tunisia,Chebika Oasis – Visit an abandoned village and lush oasis in the mountains.,0.0
4121,activity,Newbies,Tozeur,Tunisia,"Chott el Djerid – Visit the largest salt pan in the Sahara, known for mirages.",0.0
4122,activity,Art Lovers,Tozeur,Tunisia,Medina of Tozeur – Explore traditional streets with intricate brick designs.,0.0
4123,activity,Explorers,Tozeur,Tunisia,Midès Canyon – Explore deep canyons and an abandoned village.,0.0
4124,activity,History Buff,Tozeur,Tunisia,Ong Jemal (Camel Neck) – Unique rock formation and Star Wars filming location.,0.0
4125,activity,Explorers,Tozeur,Tunisia,Palm Grove – Wander through a vast palm grove with three layers of vegetation.,0.0
4126,activity,Adventurers,Tozeur,Tunisia,Tamerza Oasis – Largest mountain oasis with impressive waterfalls.,0.0
4127,activity,Foodies,Tozeur,Tunisia,"Tozeur Central Market – Vibrant market with local produce, dates, and spices.",0.0
4128,activity,History Buff,Tunis,Tunisia,Dar Ben Abdallah – 18th-century palace with a museum of traditional Tunisian life.,2.0
4129,activity,Foodies,Tunis,Tunisia,Try Harissa at Bab El Bhar Market – Sample Tunisia's famous spicy chili paste,3.0
4130,activity,Foodies,Tunis,Tunisia,Sample Bambalouni at Souk El Attarine – Enjoy a Tunisian donut dusted with sugar,3.0
4131,activity,History Buff,Tunis,Tunisia,Bardo Museum – Houses one of the world's finest collections of Roman mosaics.,4.0
4132,activity,Foodies,Tunis,Tunisia,"Taste Fricassé at a Local Stall – Try a fried sandwich filled with tuna, potatoes, and harissa",4.0
4133,activity,Foodies,Tunis,Tunisia,Taste Bouza at El Ali Restaurant – Try a traditional Tunisian dessert made from wheat and milk,4.0
4134,activity,Foodies,Tunis,Tunisia,"Try Baguette Farcie at a Street Stall – Enjoy a stuffed baguette with tuna, olives, and harissa",4.0
4135,activity,Foodies,Tunis,Tunisia,Eat Lablabi at a Local Eatery – Enjoy a traditional chickpea soup with bread and spices,5.0
4136,activity,Foodies,Tunis,Tunisia,Enjoy Tunisian Mint Tea at Café des Nattes – Taste traditional sweet mint tea in a historic café,5.0
4137,activity,Foodies,Tunis,Tunisia,"Try Zrir at a Local Bakery – Enjoy a traditional Tunisian sweet made with sesame seeds, almonds, and honey",5.0
4138,activity,Foodies,Tunis,Tunisia,"Try Tunisian Kefteji at a Street Stall – Savor a mix of fried vegetables, eggs, and spices",5.0
4139,activity,Foodies,Tunis,Tunisia,Tunisian Street Food – Try local dishes like Makloub and Brik.,5.0
4140,activity,Foodies,Tunis,Tunisia,Sample Pastries at El Mida – Taste a variety of traditional Tunisian pastries,7.0
4141,activity,Foodies,Tunis,Tunisia,"Taste Grilled Mechouia Salad – Try a salad made with grilled vegetables, tuna, and olives",8.0
4142,activity,Foodies,Tunis,Tunisia,Sample Slata Mechouia at La Mamma – Taste a grilled vegetable salad with a mix of spices,8.0
4143,activity,Foodies,Tunis,Tunisia,Sample Desserts at Pâtisserie Madame – Taste a variety of Tunisian and French-inspired pastries,8.0
4144,activity,Foodies,Tunis,Tunisia,Try Brik at El Ali Restaurant – Taste traditional Tunisian pastry filled with egg and tuna,10.0
4145,activity,Foodies,Tunis,Tunisia,"Eat Ojja at Café Saf Saf – Savor a spicy dish of eggs, tomatoes, and Merguez sausages",10.0
4146,activity,Foodies,Tunis,Tunisia,Enjoy Tunisian Pastries at Pâtisserie Masmoudi – Sample a variety of local sweets,10.0
4147,activity,Night Owls,Tunis,Tunisia,Enjoy Tunisian Breakfast at Café Vert – Start your day with a traditional Tunisian breakfast,10.0
